"ITTER107","Territorio","TIPO_DATO2","Tipo indice","PRODCONS_AGRI_A","Prodotti acquistati","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERDSAN","altri servizi - spese generali","2022-10","Ott-2022",0.1,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERDSAN","altri servizi - spese generali","2022-11","Nov-2022",0.2,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERDSAN","altri servizi - spese generali","2022-12","Dic-2022",0.2,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERDSAN","altri servizi - spese generali","2023-01","Gen-2023",1.1,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERDSAN","altri servizi - spese generali","2023-02","Feb-2023",0.2,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERDSAN","altri servizi - spese generali","2023-03","Mar-2023",-0.2,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERDSAN","altri servizi - spese generali","2023-04","Apr-2023",1.1,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERDSAN","altri servizi - spese generali","2023-05","Mag-2023",0.5,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERDSAN","altri servizi - spese generali","2023-06","Giu-2023",0,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERDSAN","altri servizi - spese generali","2023-07","Lug-2023",0.4,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERDSAN","altri servizi - spese generali","2023-08","Ago-2023",0.2,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERDSAN","altri servizi - spese generali","2023-09","Set-2023",0,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERDSAN","altri servizi - spese generali","2022-09","Set-2022",7.7,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERDSAN","altri servizi - spese generali","2022-10","Ott-2022",7.5,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERDSAN","altri servizi - spese generali","2022-11","Nov-2022",7.7,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERDSAN","altri servizi - spese generali","2022-12","Dic-2022",7.7,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERDSAN","altri servizi - spese generali","2023-01","Gen-2023",6.1,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERDSAN","altri servizi - spese generali","2023-02","Feb-2023",6.1,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERDSAN","altri servizi - spese generali","2023-03","Mar-2023",5.8,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERDSAN","altri servizi - spese generali","2023-04","Apr-2023",6.3,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERDSAN","altri servizi - spese generali","2023-05","Mag-2023",6,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERDSAN","altri servizi - spese generali","2023-06","Giu-2023",5.9,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERDSAN","altri servizi - spese generali","2023-07","Lug-2023",4.8,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERDSAN","altri servizi - spese generali","2023-08","Ago-2023",4.7,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERDSAN","altri servizi - spese generali","2023-09","Set-2023",3.9,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INVEST","investimenti","2022-09","Set-2022",120.6,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INVEST","investimenti","2022-10","Ott-2022",121,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INVEST","investimenti","2022-11","Nov-2022",121.3,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INVEST","investimenti","2022-12","Dic-2022",121.4,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INVEST","investimenti","2023-01","Gen-2023",122,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INVEST","investimenti","2023-02","Feb-2023",124.1,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INVEST","investimenti","2023-03","Mar-2023",124,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INVEST","investimenti","2023-04","Apr-2023",124.5,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INVEST","investimenti","2023-05","Mag-2023",125.2,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INVEST","investimenti","2023-06","Giu-2023",125.9,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INVEST","investimenti","2023-07","Lug-2023",126.3,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INVEST","investimenti","2023-08","Ago-2023",126.3,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INVEST","investimenti","2023-09","Set-2023",128.6,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INVEST","investimenti","2022-09","Set-2022",0.2,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INVEST","investimenti","2022-10","Ott-2022",0.3,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INVEST","investimenti","2022-11","Nov-2022",0.2,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INVEST","investimenti","2022-12","Dic-2022",0.1,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INVEST","investimenti","2023-01","Gen-2023",0.5,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INVEST","investimenti","2023-02","Feb-2023",1.7,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INVEST","investimenti","2023-03","Mar-2023",-0.1,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INVEST","investimenti","2023-04","Apr-2023",0.4,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INVEST","investimenti","2023-05","Mag-2023",0.6,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INVEST","investimenti","2023-06","Giu-2023",0.6,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INVEST","investimenti","2023-07","Lug-2023",0.3,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INVEST","investimenti","2023-08","Ago-2023",0,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INVEST","investimenti","2023-09","Set-2023",1.8,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INVEST","investimenti","2022-09","Set-2022",8.7,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INVEST","investimenti","2022-10","Ott-2022",9,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INVEST","investimenti","2022-11","Nov-2022",9.2,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INVEST","investimenti","2022-12","Dic-2022",8.4,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INVEST","investimenti","2023-01","Gen-2023",5.6,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INVEST","investimenti","2023-02","Feb-2023",7,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INVEST","investimenti","2023-03","Mar-2023",5.9,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INVEST","investimenti","2023-04","Apr-2023",5.2,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INVEST","investimenti","2023-05","Mag-2023",4.9,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INVEST","investimenti","2023-06","Giu-2023",5.4,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INVEST","investimenti","2023-07","Lug-2023",5.3,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INVEST","investimenti","2023-08","Ago-2023",4.9,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INVEST","investimenti","2023-09","Set-2023",6.6,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MACHIAND","beni strumentali","2022-09","Set-2022",122.7,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MACHIAND","beni strumentali","2022-10","Ott-2022",122.9,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MACHIAND","beni strumentali","2022-11","Nov-2022",123,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MACHIAND","beni strumentali","2022-12","Dic-2022",123.2,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MACHIAND","beni strumentali","2023-01","Gen-2023",123.9,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MACHIAND","beni strumentali","2023-02","Feb-2023",126.6,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MACHIAND","beni strumentali","2023-03","Mar-2023",126.5,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MACHIAND","beni strumentali","2023-04","Apr-2023",127.2,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MACHIAND","beni strumentali","2023-05","Mag-2023",128.2,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MACHIAND","beni strumentali","2023-06","Giu-2023",129.1,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MACHIAND","beni strumentali","2023-07","Lug-2023",129.2,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MACHIAND","beni strumentali","2023-08","Ago-2023",129.2,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MACHIAND","beni strumentali","2023-09","Set-2023",132.2,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MACHIAND","beni strumentali","2022-09","Set-2022",0.2,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MACHIAND","beni strumentali","2022-10","Ott-2022",0.2,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MACHIAND","beni strumentali","2022-11","Nov-2022",0.1,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MACHIAND","beni strumentali","2022-12","Dic-2022",0.2,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MACHIAND","beni strumentali","2023-01","Gen-2023",0.6,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MACHIAND","beni strumentali","2023-02","Feb-2023",2.2,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MACHIAND","beni strumentali","2023-03","Mar-2023",-0.1,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MACHIAND","beni strumentali","2023-04","Apr-2023",0.6,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MACHIAND","beni strumentali","2023-05","Mag-2023",0.8,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MACHIAND","beni strumentali","2023-06","Giu-2023",0.7,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MACHIAND","beni strumentali","2023-07","Lug-2023",0.1,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MACHIAND","beni strumentali","2023-08","Ago-2023",0,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MACHIAND","beni strumentali","2023-09","Set-2023",2.3,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MACHIAND","beni strumentali","2022-09","Set-2022",8.8,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MACHIAND","beni strumentali","2022-10","Ott-2022",8.8,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MACHIAND","beni strumentali","2022-11","Nov-2022",8.8,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MACHIAND","beni strumentali","2022-12","Dic-2022",7.9,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MACHIAND","beni strumentali","2023-01","Gen-2023",4.9,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MACHIAND","beni strumentali","2023-02","Feb-2023",6.7,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MACHIAND","beni strumentali","2023-03","Mar-2023",6.2,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MACHIAND","beni strumentali","2023-04","Apr-2023",5.6,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MACHIAND","beni strumentali","2023-05","Mag-2023",5.7,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MACHIAND","beni strumentali","2023-06","Giu-2023",6.3,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MACHIAND","beni strumentali","2023-07","Lug-2023",5.9,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MACHIAND","beni strumentali","2023-08","Ago-2023",5.6,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MACHIAND","beni strumentali","2023-09","Set-2023",7.7,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","BUILD","costruzioni agricole","2022-09","Set-2022",114.3,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","BUILD","costruzioni agricole","2022-10","Ott-2022",115.3,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","BUILD","costruzioni agricole","2022-11","Nov-2022",116.1,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","BUILD","costruzioni agricole","2022-12","Dic-2022",116.2,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","BUILD","costruzioni agricole","2023-01","Gen-2023",116.4,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","BUILD","costruzioni agricole","2023-02","Feb-2023",116.5,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","BUILD","costruzioni agricole","2023-03","Mar-2023",116.4,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","BUILD","costruzioni agricole","2023-04","Apr-2023",116.2,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","BUILD","costruzioni agricole","2023-05","Mag-2023",116.2,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","BUILD","costruzioni agricole","2023-06","Giu-2023",116,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","BUILD","costruzioni agricole","2023-07","Lug-2023",117.6,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","BUILD","costruzioni agricole","2023-08","Ago-2023",117.6,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","BUILD","costruzioni agricole","2023-09","Set-2023",117.7,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","BUILD","costruzioni agricole","2022-09","Set-2022",0.2,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","BUILD","costruzioni agricole","2022-10","Ott-2022",0.9,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","BUILD","costruzioni agricole","2022-11","Nov-2022",0.7,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","BUILD","costruzioni agricole","2022-12","Dic-2022",0.1,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","BUILD","costruzioni agricole","2023-01","Gen-2023",0.2,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","BUILD","costruzioni agricole","2023-02","Feb-2023",0.1,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","BUILD","costruzioni agricole","2023-03","Mar-2023",-0.1,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","BUILD","costruzioni agricole","2023-04","Apr-2023",-0.2,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","BUILD","costruzioni agricole","2023-05","Mag-2023",0,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","BUILD","costruzioni agricole","2023-06","Giu-2023",-0.2,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","BUILD","costruzioni agricole","2023-07","Lug-2023",1.4,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","BUILD","costruzioni agricole","2023-08","Ago-2023",0,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","BUILD","costruzioni agricole","2023-09","Set-2023",0.1,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","BUILD","costruzioni agricole","2022-09","Set-2022",8.9,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","BUILD","costruzioni agricole","2022-10","Ott-2022",9.7,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","BUILD","costruzioni agricole","2022-11","Nov-2022",10.4,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","BUILD","costruzioni agricole","2022-12","Dic-2022",10.4,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","BUILD","costruzioni agricole","2023-01","Gen-2023",8.4,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","BUILD","costruzioni agricole","2023-02","Feb-2023",7.8,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","BUILD","costruzioni agricole","2023-03","Mar-2023",4.8,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","BUILD","costruzioni agricole","2023-04","Apr-2023",3.8,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","BUILD","costruzioni agricole","2023-05","Mag-2023",2.3,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","BUILD","costruzioni agricole","2023-06","Giu-2023",2.4,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","BUILD","costruzioni agricole","2023-07","Lug-2023",3.5,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","BUILD","costruzioni agricole","2023-08","Ago-2023",3.1,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","BUILD","costruzioni agricole","2023-09","Set-2023",3,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FARMDINGS","fabbricati agricoli","2022-09","Set-2022",113.8,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FARMDINGS","fabbricati agricoli","2022-10","Ott-2022",114.9,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FARMDINGS","fabbricati agricoli","2022-11","Nov-2022",115.7,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FARMDINGS","fabbricati agricoli","2022-12","Dic-2022",115.8,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FARMDINGS","fabbricati agricoli","2023-01","Gen-2023",116,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FARMDINGS","fabbricati agricoli","2023-02","Feb-2023",116.1,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FARMDINGS","fabbricati agricoli","2023-03","Mar-2023",116,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FARMDINGS","fabbricati agricoli","2023-04","Apr-2023",115.9,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FARMDINGS","fabbricati agricoli","2023-05","Mag-2023",115.9,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FARMDINGS","fabbricati agricoli","2023-06","Giu-2023",115.7,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FARMDINGS","fabbricati agricoli","2023-07","Lug-2023",117.3,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FARMDINGS","fabbricati agricoli","2023-08","Ago-2023",117.3,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FARMDINGS","fabbricati agricoli","2023-09","Set-2023",117.5,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FARMDINGS","fabbricati agricoli","2022-09","Set-2022",0.1,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FARMDINGS","fabbricati agricoli","2022-10","Ott-2022",1,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FARMDINGS","fabbricati agricoli","2022-11","Nov-2022",0.7,,
